arcog	Pathway	GeneID	Gene	COG	PFAM	CD	TIGR	NIOZ132_cc_b51_2	NIOZ134_mx_b281_2	SRR2090153_bin1042	SRR2090153_bin461	SRR2090159_bin1129	SRR2090159_bin1288	GCA_002494525	GCA_002495465	GCA_002501985	SRR4028224_bin17	SRR5007147_bin71	U_76725	NIOZ124_cc_b247_2	NIOZ125_mb_b254_2	NIOZ129_mb_b262_2	NIOZ126_mb_b401_2	NIOZ122_mb_b319_2	NIOZ134_mb_b41_2	NIOZ132_mb_b282_2	NIOZ127_mb_b161_2	NIOZ123_bs_b5_2	NIOZ121_cc_b94_2	NIOZ136_cc_b15_2	GCA_002502135	NIOZ134_mb_b293_2	NIOZ132_mb_b260_2	NIOZ126_mb_b137_2	NIOZ129_mb_b254_2	NIOZ127_mb_b282_2	NIOZ122_mb_b305_2	NIOZ136_mb_b335_2	NIOZ132_mb_b198_2	NIOZ136_mb_b104_2	NIOZ125_mb_b178_2	NIOZ121_mb_b48_2	NIOZ134_cc_b149_2	NIOZ134_mb_b361_2	NIOZ136_mb_b226_2	NIOZ123_bs_b392_2	NIOZ124_mb_b130_2	NIOZ132_cc_b149_2	NIOZ125_cc_b75_2	NIOZ132_mx_b314_2	NIOZ120_mb_b229_2	NIOZ126_mb_b304_2	NIOZ119_mb_b5_2
11941	arCOG13217	S	-	Uncharacterized protein																																																		
11942	arCOG11969	S	-	Uncharacterized protein																																																		
11943	arCOG11970	S	-	Uncharacterized protein																																																		
11944	arCOG11971	S	-	Uncharacterized membrane protein		pfam14158																																																
11945	arCOG11972	S	-	Uncharacterized protein, DUF4166 family		pfam13761																																																
11946	arCOG11973	S	-	Uncharacterized protein																																																		
11947	arCOG13224	S	-	Uncharacterized protein																																																		
11948	arCOG13225	S	-	Uncharacterized membrane protein																																																		
11949	arCOG14462	S	-	Uncharacterized protein																																																		
11950	arCOG14463	S	-	Uncharacterized protein																																																		
11951	arCOG13229	S	-	Uncharacterized protein																																																		
11952	arCOG14464	S	-	Uncharacterized protein																																																		
